Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,0,0.249,146,0.138,2,4,0.136,1,1704,1,0,79,2,1,0.161,4,0.255,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4
43,0,0.15,1179,0.206,2,3,0.136,1,1706,4,0,73,3,2,0.175,4,0.125,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8
24,0,0.15,581,0.138,9,3,0.136,1,1707,3,0,62,4,1,0.161,3,0.125,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4
41,0,0.15,918,0.206,6,3,0.22,1,1708,4,0,35,3,3,0.175,3,0.255,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7
29,0,0.15,1082,0.138,9,4,0.136,1,1709,4,1,43,3,1,0.239,3,0.125,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2
36,0,0.15,530,0.206,2,4,0.147,1,1710,3,1,51,3,2,0.398,4,0.255,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7
45,0,0.08,1238,0.138,1,1,0.147,1,1712,3,0,74,2,3,0.069,3,0.125,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4
24,1,0.15,240,0.19,22,1,0.259,1,1714,4,0,58,1,1,0.231,3,0.125,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0
47,1,0.249,1093,0.206,9,3,0.147,1,1716,3,0,82,1,4,0.175,3,0.125,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10
26,0,0.15,390,0.138,17,4,0.136,1,1718,4,0,62,1,1,0.239,3,0.125,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2
45,0,0.15,1005,0.138,28,2,0.242,1,1719,4,1,48,2,4,0.025,2,0.255,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6
32,0,0.249,585,0.138,10,3,0.147,1,1720,1,0,56,3,1,0.161,3,0.125,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3
31,0,0.15,741,0.138,2,4,0.147,1,1721,2,0,69,3,1,0.239,3,0.125,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3
41,0,0.08,552,0.19,4,3,0.259,1,1722,3,0,60,1,2,0.231,2,0.125,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2
40,0,0.15,369,0.138,8,2,0.147,1,1724,2,1,92,3,2,0.069,1,0.125,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0
24,0,0.15,506,0.138,29,1,0.136,1,1725,2,0,91,3,1,0.239,1,0.101,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2
46,0,0.15,717,0.138,13,4,0.147,1,1727,3,0,34,3,2,0.069,2,0.255,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9
35,0,0.15,1370,0.138,27,4,0.147,1,1728,4,0,49,3,2,0.069,3,0.125,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7
30,0,0.15,793,0.138,16,1,0.147,1,1729,2,0,33,3,1,0.161,4,0.125,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8
47,0,0.08,543,0.206,2,4,0.22,1,1731,3,0,87,3,2,0.175,2,0.125,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0
46,0,0.15,1277,0.206,2,3,0.147,1,1732,3,0,74,3,3,0.175,4,0.101,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3
36,1,0.15,1456,0.206,13,5,0.22,1,1733,2,0,96,2,2,0.175,1,0.101,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2
32,1,0.15,964,0.206,1,2,0.147,1,1734,1,0,34,1,2,0.175,2,0.255,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0
23,0,0.15,160,0.138,4,1,0.136,1,1735,3,1,51,3,1,0.239,2,0.255,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2
31,0,0.249,163,0.138,24,1,0.242,1,1736,4,1,30,3,2,0.069,4,0.255,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4
39,0,0.08,792,0.138,1,3,0.147,1,1737,4,0,77,3,2,0.239,4,0.125,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8
32,0,0.15,371,0.206,19,3,0.147,1,1739,4,0,80,1,3,0.175,3,0.125,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2
40,0,0.15,611,0.206,7,4,0.136,1,1740,2,0,88,3,5,0.049,2,0.255,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8
45,0,0.15,176,0.19,4,3,0.147,1,1744,3,1,56,1,3,0.231,3,0.125,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3
30,0,0.249,1312,0.138,2,4,0.242,1,1745,4,1,78,2,1,0.161,1,0.255,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7
24,0,0.249,897,0.19,10,3,0.136,1,1746,1,0,59,3,1,0.231,4,0.125,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1
30,1,0.249,600,0.19,8,3,0.259,1,1747,3,1,66,2,1,0.231,4,0.101,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2
31,0,0.15,1003,0.206,5,3,0.242,1,1749,1,0,51,3,2,0.175,3,0.125,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2
27,0,0.15,1054,0.138,8,3,0.136,1,1751,3,1,67,3,1,0.161,4,0.255,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4
29,1,0.15,428,0.206,9,3,0.22,1,1752,2,1,52,1,1,0.398,2,0.255,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2
29,0,0.249,461,0.138,1,3,0.147,1,1753,4,0,70,4,2,0.069,3,0.255,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2
30,0,0.15,979,0.206,15,2,0.22,1,1754,3,0,94,2,3,0.175,1,0.101,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7
34,0,0.15,181,0.138,2,4,0.136,1,1755,4,0,97,4,1,0.161,4,0.125,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2
33,0,0.08,1283,0.206,2,3,0.22,1,1756,4,1,62,3,2,0.175,2,0.255,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7
49,0,0.15,1313,0.206,11,4,0.22,1,1757,4,1,80,3,2,0.175,4,0.255,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4
33,1,0.15,211,0.206,16,3,0.147,1,1758,1,1,74,3,3,0.175,1,0.255,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0
38,0,0.249,594,0.138,2,2,0.136,1,1760,3,1,75,2,1,0.239,2,0.125,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5
31,1,0.15,1079,0.206,16,4,0.22,1,1761,1,0,70,3,3,0.175,3,0.125,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0
29,0,0.15,590,0.138,4,3,0.242,1,1762,4,1,91,2,1,0.161,1,0.101,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0
30,0,0.15,305,0.138,16,3,0.147,1,1763,3,0,58,4,2,0.069,3,0.125,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7
32,0,0.08,953,0.138,5,4,0.242,1,1764,2,0,65,3,1,0.161,2,0.255,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7
38,0,0.15,833,0.138,18,3,0.136,1,1766,2,0,60,1,2,0.069,4,0.125,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0
43,1,0.249,807,0.138,17,3,0.242,1,1767,3,0,38,2,1,0.161,3,0.125,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0
42,0,0.15,855,0.138,12,3,0.136,1,1768,2,0,57,3,1,0.239,2,0.101,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4
55,0,0.15,478,0.138,2,3,0.136,1,1770,3,0,60,2,5,0.025,1,0.125,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0
33,0,0.08,775,0.138,4,3,0.242,1,1771,4,0,90,3,2,0.161,2,0.101,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7
41,0,0.15,548,0.138,9,4,0.147,1,1772,3,0,94,3,1,0.239,1,0.101,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4
34,0,0.08,1375,0.206,10,3,0.147,1,1774,4,0,87,3,2,0.175,3,0.101,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7
53,0,0.08,661,0.138,1,4,0.136,1,1775,1,1,60,2,4,0.069,3,0.125,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2
43,0,0.15,244,0.19,2,3,0.147,1,1778,2,0,97,3,1,0.231,4,0.255,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8
34,0,0.15,511,0.206,3,2,0.147,1,1779,4,1,32,1,2,0.175,4,0.255,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2
21,1,0.15,337,0.206,7,1,0.22,1,1780,2,0,31,3,1,0.398,2,0.255,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0
38,0,0.15,1153,0.138,6,2,0.134,1,1782,4,1,40,2,1,0.239,3,0.125,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4
22,1,0.15,1294,0.138,8,1,0.136,1,1783,3,1,79,3,1,0.239,1,0.125,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0
31,0,0.15,196,0.206,29,4,0.22,1,1784,1,1,91,2,2,0.175,4,0.125,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7
51,0,0.15,942,0.138,3,3,0.242,1,1786,1,1,53,3,3,0.049,3,0.125,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2
37,0,0.15,589,0.206,9,2,0.22,1,1787,2,0,46,2,2,0.175,2,0.125,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3
46,0,0.15,734,0.138,2,4,0.136,1,1789,3,0,46,3,5,0.025,4,0.101,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2
36,0,0.15,1383,0.138,10,3,0.147,1,1790,4,0,90,3,3,0.069,1,0.125,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7
44,1,0.249,429,0.138,1,2,0.136,1,1792,3,0,99,3,1,0.161,2,0.101,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3
37,0,0.15,1239,0.19,8,2,0.134,1,1794,3,0,89,3,2,0.231,2,0.101,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7
35,1,0.15,303,0.206,27,3,0.147,1,1797,3,0,84,3,2,0.175,4,0.255,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7
33,0,0.15,867,0.138,8,4,0.147,1,1798,4,0,90,4,1,0.161,1,0.125,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6
28,0,0.15,1181,0.138,1,3,0.147,1,1799,3,0,82,3,1,0.161,4,0.125,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3
39,0,0.15,1253,0.138,10,1,0.136,1,1800,3,0,65,3,3,0.025,3,0.255,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2
46,0,0.08,849,0.206,26,2,0.147,1,1801,2,0,98,2,2,0.175,2,0.255,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2
40,0,0.15,616,0.138,2,2,0.147,1,1802,3,1,99,3,1,0.239,1,0.125,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2
42,0,0.15,1128,0.138,13,3,0.136,1,1803,2,0,95,4,2,0.069,1,0.125,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0
35,0,0.08,1180,0.138,2,2,0.136,1,1804,2,0,90,3,2,0.069,4,0.101,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7
38,0,0.08,1336,0.19,2,3,0.259,1,1805,1,0,100,3,1,0.231,2,0.101,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8
34,1,0.249,234,0.138,9,4,0.147,1,1807,4,0,93,3,2,0.239,1,0.125,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7
37,1,0.15,370,0.138,10,4,0.136,1,1809,4,0,58,3,2,0.069,1,0.255,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8
39,0,0.249,766,0.206,20,3,0.147,1,1812,3,0,83,3,2,0.175,4,0.101,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2
43,0,0.08,343,0.138,9,3,0.147,1,1813,1,0,52,3,1,0.161,3,0.255,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2
41,0,0.15,447,0.138,5,3,0.147,1,1814,2,0,85,4,2,0.069,2,0.255,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2
41,0,0.15,796,0.206,4,1,0.22,1,1815,3,1,81,3,3,0.175,3,0.101,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5
30,0,0.15,1092,0.138,10,3,0.136,1,1816,1,1,64,3,3,0.069,3,0.255,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2
26,1,0.15,920,0.19,20,2,0.136,1,1818,4,1,69,3,1,0.231,2,0.125,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4
46,1,0.15,261,0.138,21,2,0.136,1,1821,4,1,66,3,2,0.069,2,0.125,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7
40,0,0.15,1194,0.138,1,3,0.147,1,1822,3,1,52,3,2,0.069,4,0.101,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3
34,0,0.15,810,0.206,8,2,0.242,1,1823,2,0,92,4,2,0.175,3,0.125,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8
58,0,0.08,350,0.206,2,3,0.136,1,1824,2,0,52,3,4,0.049,2,0.101,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14
35,0,0.15,185,0.138,23,4,0.136,1,1826,2,0,91,1,1,0.239,3,0.125,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3
47,0,0.15,1001,0.138,4,3,0.147,1,1827,3,1,92,2,3,0.069,2,0.101,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10
40,0,0.15,750,0.138,12,3,0.147,1,1829,2,1,47,3,2,0.069,1,0.101,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7
54,0,0.15,431,0.138,7,4,0.136,1,1830,4,1,68,3,2,0.161,4,0.125,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7
31,0,0.249,1125,0.206,7,4,0.22,1,1833,1,1,68,3,3,0.175,1,0.125,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2
28,0,0.15,1217,0.138,1,3,0.136,1,1834,3,1,67,3,1,0.161,1,0.125,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2
38,0,0.15,723,0.206,2,4,0.22,1,1835,2,1,77,1,2,0.398,4,0.125,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3
26,0,0.15,572,0.206,10,3,0.136,1,1836,3,0,46,3,2,0.175,4,0.255,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2
58,0,0.249,1216,0.138,15,4,0.147,1,1837,1,0,87,3,4,0.025,3,0.125,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2
18,0,0.08,1431,0.138,14,3,0.136,1,1839,2,1,33,3,1,0.161,3,0.255,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0
31,1,0.15,359,0.19,18,5,0.259,1,1842,4,0,89,4,1,0.231,1,0.125,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0
29,1,0.15,350,0.19,13,3,0.259,1,1844,1,0,56,2,1,0.231,1,0.101,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0
45,0,0.08,589,0.206,2,4,0.147,1,1845,3,1,67,3,2,0.175,3,0.125,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7
36,0,0.15,430,0.138,2,4,0.134,1,1847,4,1,73,3,2,0.161,2,0.125,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0
43,0,0.249,1422,0.206,2,4,0.147,1,1849,1,0,92,3,2,0.175,4,0.125,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7
27,0,0.249,1297,0.138,5,2,0.147,1,1850,4,1,53,3,1,0.239,4,0.255,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2
29,0,0.249,574,0.138,20,1,0.136,1,1852,4,0,40,3,1,0.239,4,0.125,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10
32,0,0.249,1318,0.206,10,4,0.22,1,1853,4,0,79,3,2,0.175,4,0.255,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0
42,0,0.08,355,0.138,10,4,0.242,1,1854,3,0,38,3,1,0.161,3,0.125,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3
47,0,0.15,207,0.138,9,4,0.147,1,1856,2,1,64,3,1,0.239,3,0.255,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0
46,0,0.15,706,0.138,2,2,0.147,1,1857,4,0,82,3,3,0.069,4,0.101,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7
28,0,0.08,280,0.19,1,2,0.147,1,1858,3,0,43,3,1,0.231,4,0.101,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2
29,0,0.15,726,0.138,29,1,0.147,1,1859,4,0,93,1,2,0.069,3,0.101,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6
42,0,0.15,1142,0.138,8,3,0.147,1,1860,4,0,81,3,1,0.239,3,0.255,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0
32,1,0.15,414,0.206,2,4,0.22,1,1862,3,0,82,2,2,0.175,2,0.255,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2
46,0,0.15,1319,0.206,3,3,0.242,1,1863,1,1,45,4,4,0.175,1,0.101,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8
27,0,0.15,728,0.206,23,1,0.136,1,1864,2,1,36,2,2,0.398,3,0.125,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8
29,0,0.15,352,0.19,6,1,0.136,1,1865,4,0,87,2,1,0.231,2,0.125,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0
43,0,0.15,823,0.138,6,3,0.136,1,1866,1,1,81,2,5,0.049,3,0.125,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14
48,0,0.15,1224,0.138,10,3,0.147,1,1867,4,0,91,2,5,0.025,2,0.125,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9
29,1,0.249,459,0.138,24,2,0.147,1,1868,4,0,73,2,1,0.161,4,0.255,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0
46,1,0.15,1254,0.206,10,3,0.147,1,1869,3,1,64,3,3,0.175,2,0.125,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7
27,0,0.249,1131,0.138,15,3,0.147,1,1870,4,1,77,2,1,0.161,1,0.125,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3
39,0,0.15,835,0.138,19,4,0.134,1,1871,4,0,41,3,2,0.161,4,0.101,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2
55,0,0.15,836,0.138,2,4,0.242,1,1873,2,0,98,2,1,0.161,4,0.125,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4
28,0,0.15,1172,0.206,3,3,0.136,1,1875,2,1,78,3,1,0.398,2,0.125,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0
30,1,0.15,945,0.206,9,3,0.136,1,1876,2,0,89,3,1,0.398,4,0.255,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0
22,1,0.15,391,0.138,7,1,0.147,1,1878,4,0,75,3,1,0.161,2,0.255,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0
36,0,0.15,1266,0.206,10,4,0.242,1,1880,2,1,63,2,2,0.175,3,0.125,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7
31,0,0.15,311,0.138,20,3,0.147,1,1881,2,0,89,3,2,0.239,3,0.101,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2
34,0,0.15,1480,0.206,4,3,0.147,1,1882,3,0,64,3,3,0.175,4,0.125,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0
29,0,0.15,592,0.138,7,3,0.147,1,1883,4,0,59,3,1,0.239,1,0.255,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2
37,0,0.15,783,0.138,7,4,0.136,1,1885,4,0,78,3,2,0.161,1,0.125,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4
35,0,0.15,219,0.138,16,2,0.134,1,1886,4,1,44,2,2,0.069,2,0.125,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2
45,0,0.15,556,0.138,25,2,0.147,1,1888,2,1,93,2,2,0.069,4,0.125,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8
36,0,0.249,1213,0.19,2,1,0.259,1,1890,2,0,94,2,2,0.231,4,0.255,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8
40,0,0.15,1137,0.138,1,4,0.147,1,1892,1,0,98,3,4,0.049,1,0.101,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16
26,0,0.15,482,0.138,1,2,0.147,1,1893,2,1,90,2,1,0.161,3,0.125,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0
27,0,0.15,511,0.206,2,2,0.136,1,1898,1,1,89,4,2,0.175,3,0.255,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7
48,0,0.249,117,0.138,22,3,0.136,1,1900,4,1,58,3,4,0.049,4,0.101,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
44,0,0.15,170,0.138,1,4,0.147,1,1903,2,0,78,4,2,0.069,1,0.125,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
34,1,0.08,967,0.138,16,4,0.242,1,1905,4,0,85,1,1,0.161,1,0.125,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0
56,1,0.15,1162,0.138,24,2,0.147,1,1907,1,0,97,3,1,0.239,4,0.255,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0
36,0,0.15,335,0.206,17,2,0.22,1,1908,3,0,33,2,2,0.175,2,0.125,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3
41,0,0.15,337,0.206,8,3,0.22,1,1909,3,1,54,3,2,0.175,2,0.125,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4
42,0,0.15,1396,0.138,6,3,0.136,1,1911,3,0,83,3,3,0.025,1,0.125,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7
31,0,0.15,1079,0.206,10,2,0.136,1,1912,3,1,86,3,2,0.175,4,0.101,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4
34,0,0.15,735,0.206,3,1,0.136,1,1915,4,1,75,2,2,0.175,4,0.125,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1
31,0,0.15,471,0.138,4,3,0.136,1,1916,1,1,62,4,1,0.239,3,0.101,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2
26,0,0.249,1096,0.138,6,3,0.134,1,1918,3,0,61,4,1,0.239,4,0.125,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7
45,0,0.249,1297,0.138,1,4,0.136,1,1922,2,0,44,3,2,0.069,3,0.255,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3
33,0,0.15,217,0.206,10,4,0.22,1,1924,2,0,43,3,2,0.175,3,0.255,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9
28,0,0.249,783,0.206,1,2,0.147,1,1927,3,0,42,2,2,0.175,4,0.125,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7
29,1,0.249,746,0.206,24,3,0.242,1,1928,3,0,45,4,1,0.398,1,0.255,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0
39,0,0.08,1251,0.206,21,4,0.147,1,1929,1,1,32,1,2,0.175,3,0.125,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2
27,0,0.15,1354,0.138,2,4,0.242,1,1931,2,0,41,3,1,0.161,2,0.125,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2
34,0,0.249,735,0.138,22,4,0.134,1,1932,3,0,86,2,2,0.161,4,0.125,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11
28,1,0.15,1475,0.206,13,2,0.22,1,1933,4,1,84,3,2,0.175,3,0.255,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2
47,0,0.08,1169,0.138,14,4,0.242,1,1934,3,0,64,3,2,0.161,2,0.125,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7
56,0,0.15,1443,0.206,11,5,0.22,1,1935,4,1,89,2,2,0.175,1,0.125,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0
39,0,0.15,867,0.138,9,2,0.136,1,1936,1,0,87,3,2,0.069,1,0.125,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9
38,0,0.249,1394,0.138,8,3,0.136,1,1937,4,1,58,2,2,0.161,2,0.101,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7
58,0,0.15,605,0.206,21,3,0.147,1,1938,4,1,72,3,4,0.049,4,0.125,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0
32,1,0.249,238,0.138,5,2,0.147,1,1939,1,1,47,4,1,0.161,3,0.255,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3
38,0,0.15,1206,0.138,9,2,0.147,1,1940,2,0,71,3,1,0.161,4,0.101,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3
49,0,0.249,1064,0.138,2,1,0.147,1,1941,2,0,42,3,5,0.025,4,0.125,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3
42,0,0.15,419,0.206,12,4,0.22,1,1943,2,0,77,3,2,0.175,4,0.101,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0
27,1,0.249,1337,0.19,22,3,0.259,1,1944,1,1,58,2,1,0.231,2,0.125,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0
35,0,0.15,682,0.206,18,4,0.136,1,1945,2,0,71,3,2,0.175,1,0.125,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4
28,0,0.08,1103,0.138,16,3,0.136,1,1947,3,0,49,3,1,0.161,3,0.255,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4
31,0,0.08,976,0.138,3,2,0.136,1,1948,3,0,48,3,1,0.161,1,0.101,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3
36,0,0.08,1351,0.138,9,4,0.147,1,1949,1,0,66,4,1,0.239,2,0.125,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2
34,0,0.15,937,0.206,1,3,0.22,1,1950,1,0,32,3,3,0.175,4,0.255,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1
34,0,0.15,1239,0.206,13,4,0.136,1,1951,4,0,39,3,3,0.175,3,0.101,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1
26,0,0.15,157,0.138,1,3,0.136,1,1952,3,0,95,3,1,0.239,1,0.255,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6
29,0,0.15,136,0.138,1,3,0.147,1,1954,1,0,89,3,2,0.069,1,0.125,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2
